#Day,Billing ID,Creative ID,Creative size,Creative format,Reached queries,Impressions
12/1/25,157331516553,90462,336x280,Video,1,0
12/1/25,157331516553,90462,336x300,Video,1,0
12/1/25,157331516553,90462,338x282,Video,1,0
12/1/25,157331516553,90462,360x300,Video,12,7
12/1/25,157331516553,90462,376x313,Video,2,1
12/1/25,157331516553,90462,384x320,Video,15,4
12/1/25,157331516553,90462,387x323,Video,1,1
12/1/25,157331516553,90462,392x327,Video,3,1
12/1/25,157331516553,90462,411x343,Video,22,3
12/1/25,157331516553,90462,432x360,Video,14,4
12/1/25,157331516553,90462,Interstitial,Video,3751,1317
12/1/25,157331516553,90462,Video/Overlay,Video,859,143
12/1/25,157331516553,90463,300x250,Video,3,2
12/1/25,157331516553,90463,300x300,Video,1,1
12/1/25,157331516553,90463,320x267,Video,2,1
12/1/25,157331516553,90463,336x280,Video,2,0
12/1/25,157331516553,90463,336x300,Video,35,13
12/1/25,157331516553,90463,346x288,Video,1,0
12/1/25,157331516553,90463,360x300,Video,10,4
12/1/25,157331516553,90463,384x320,Video,20,8
12/1/25,157331516553,90463,411x343,Video,15,3
12/1/25,157331516553,90463,432x360,Video,17,3
12/1/25,157331516553,90463,Interstitial,Video,6816,1994
12/1/25,157331516553,90463,Video/Overlay,Video,919,150
12/1/25,157331516553,90464,300x250,Video,3,2
12/1/25,157331516553,90464,300x300,Video,4,3
12/1/25,157331516553,90464,320x267,Video,2,1
12/1/25,157331516553,90464,336x280,Video,1,0
12/1/25,157331516553,90464,338x282,Video,2,1
12/1/25,157331516553,90464,360x300,Video,10,4
12/1/25,157331516553,90464,384x320,Video,15,6
12/1/25,157331516553,90464,411x343,Video,18,4
12/1/25,157331516553,90464,432x360,Video,10,1
12/1/25,157331516553,90464,Interstitial,Video,5661,1804
12/1/25,157331516553,90464,Video/Overlay,Video,907,149
12/1/25,157331516553,90466,300x250,Video,3,1
12/1/25,157331516553,90466,320x267,Video,2,0
12/1/25,157331516553,90466,336x280,Video,1,0
12/1/25,157331516553,90466,336x300,Video,42,21
12/1/25,157331516553,90466,338x282,Video,1,1
12/1/25,157331516553,90466,346x288,Video,1,0
12/1/25,157331516553,90466,360x300,Video,10,3
12/1/25,157331516553,90466,384x320,Video,8,1
12/1/25,157331516553,90466,387x323,Video,1,0
12/1/25,157331516553,90466,411x343,Video,15,3
12/1/25,157331516553,90466,432x360,Video,12,2
12/1/25,157331516553,90466,Interstitial,Video,7036,2015
12/1/25,157331516553,90466,Video/Overlay,Video,970,158
12/1/25,157331516553,90468,300x250,Video,3,2
12/1/25,157331516553,90468,320x267,Video,4,2
12/1/25,157331516553,90468,336x280,Video,7,2
12/1/25,157331516553,90468,336x300,Video,42,16
12/1/25,157331516553,90468,346x288,Video,1,0
12/1/25,157331516553,90468,360x300,Video,17,11
12/1/25,157331516553,90468,376x313,Video,1,0
12/1/25,157331516553,90468,384x320,Video,17,5
12/1/25,157331516553,90468,387x323,Video,1,0
12/1/25,157331516553,90468,411x343,Video,20,4
12/1/25,157331516553,90468,432x360,Video,12,1
12/1/25,157331516553,90468,Interstitial,Video,6959,2035
12/1/25,157331516553,90468,Video/Overlay,Video,874,131
12/1/25,157331516553,90469,300x250,Video,2,0
12/1/25,157331516553,90469,300x300,Video,1,0
12/1/25,157331516553,90469,320x267,Video,3,0
12/1/25,157331516553,90469,336x280,Video,5,1
12/1/25,157331516553,90469,336x300,Video,29,9
12/1/25,157331516553,90469,346x288,Video,1,0
12/1/25,157331516553,90469,360x300,Video,17,4
12/1/25,157331516553,90469,376x313,Video,1,0
12/1/25,157331516553,90469,384x320,Video,8,1
12/1/25,157331516553,90469,411x343,Video,18,8
12/1/25,157331516553,90469,432x360,Video,13,1
12/1/25,157331516553,90469,Interstitial,Video,6895,1992
12/1/25,157331516553,90469,Video/Overlay,Video,955,143
12/1/25,157331516553,90470,300x250,Video,2,1
12/1/25,157331516553,90470,300x300,Video,1,0
12/1/25,157331516553,90470,320x267,Video,8,3
12/1/25,157331516553,90470,336x280,Video,13,10
12/1/25,157331516553,90470,336x300,Video,36,10
12/1/25,157331516553,90470,346x288,Video,1,0
12/1/25,157331516553,90470,360x300,Video,7,2
12/1/25,157331516553,90470,376x313,Video,1,0
12/1/25,157331516553,90470,381x318,Video,1,0
12/1/25,157331516553,90470,384x320,Video,10,4
12/1/25,157331516553,90470,387x323,Video,1,1
12/1/25,157331516553,90470,392x327,Video,2,0
12/1/25,157331516553,90470,411x343,Video,17,5
12/1/25,157331516553,90470,432x360,Video,12,4
12/1/25,157331516553,90470,Interstitial,Video,6798,2052
12/1/25,157331516553,90470,Video/Overlay,Video,1003,162
12/1/25,157331516553,93490,Interstitial,Video,69,29
12/1/25,157331516553,93490,Video/Overlay,Video,363,55
12/1/25,157331516553,93494,Interstitial,Video,76,37
12/1/25,157331516553,93494,Video/Overlay,Video,364,56
12/1/25,157331516553,93495,Interstitial,Video,67,18
12/1/25,157331516553,93495,Video/Overlay,Video,351,44
12/1/25,157331516553,93496,Interstitial,Video,54,32
12/1/25,157331516553,93496,Video/Overlay,Video,375,66
12/1/25,157331516553,93498,Interstitial,Video,64,23
12/1/25,157331516553,93498,Video/Overlay,Video,402,71
12/1/25,157331516553,96369,Interstitial,Video,6966,5957
12/1/25,157331516553,96369,Video/Overlay,Video,27,0
